rank	word	frequency
1495	Computer	61
1496	Dennoch	61
1497	Größe	61
1498	Jungen	61
1499	Komponenten	61
1500	Preis	61
1501	Schatten	61
1502	Umgebung	61
1503	Unterricht	61
1504	Zentrum	61
1505	aufgenommen	61
1506	geblieben	61
1507	großes	61
1508	individuellen	61
1509	mögliche	61
1510	relativ	61
1511	täglich	61
1512	Besuch	60
1513	DDR	60
1514	Deutschlands	60
1515	Dezember	60
1516	EL	60
1517	Einführung	60
1518	Erinnerungen	60
1519	Fokus	60
1520	Georg	60
1521	Grunde	60
1522	Kontrolle	60
1523	Netz	60
1524	Unterschiede	60
1525	Wachstum	60
1526	dritten	60
1527	größer	60
1528	heutigen	60
1529	kleines	60
1530	klingt	60
1531	menschlichen	60
1532	nannte	60
1533	positiv	60
1534	u.	60
1535	wesentlich	60
1536	Andere	59
1537	Beide	59
1538	Beziehungen	59
1539	Danach	59
1540	Ernst	59
1541	Jugend	59
1542	König	59
1543	Leser	59
1544	Maschinen	59
1545	Osten	59
1546	U	59
1547	Unsere	59
1548	Wandel	59
1549	Weltkrieg	59
1550	anschließend	59
1551	denkt	59
1552	erscheinen	59
1553	erstmals	59
1554	folgte	59
1555	genannten	59
1556	heißen	59
1557	letztlich	59
1558	stieg	59
1559	stolz	59
1560	wichtiger	59
1561	öffnete	59
1562	Ahnung	58
1563	Angebot	58
1564	Baum	58
1565	England	58
1566	Entwicklungen	58
1567	Förderung	58
1568	Grad	58
1569	Hinsicht	58
1570	Joachim	58
1571	Müller	58
1572	Name	58
1573	Republik	58
1574	Schlaf	58
1575	Wald	58
1576	a	58
1577	dritte	58
